            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
 [1, 10, 11, 11]               0.1003              0.1646              0.5536              1.0000                         0.8277                         0.4157
 [1, 11, 11, 11]               0.1029              0.1582              0.8608              1.0000                         0.8281                         0.4155
[12, 12, 12, 12]               1.0000              0.0000              1.0000              0.8273                         0.7886                         0.3380
 [12, 12, 12, 4]               0.9928              0.0364              0.9331              0.6659                         0.7956                         0.4069
 [12, 12, 12, 5]               0.9936              0.0065              0.9287              0.7215                         0.7984                         0.3911
 [12, 12, 12, 6]               0.9961              0.0004              0.9323              0.7427                         0.7882                         0.3902
 [12, 12, 12, 7]               0.9975              0.0000              0.9315              0.7869                         0.7944                         0.3816
[12, 12, 12, 10]               0.9980              0.0000              0.9289              0.8244                         0.8022                         0.3376
[12, 12, 12, 11]               0.9999              0.0000              0.9300              0.8300                         0.8006                         0.3449
  [12, 12, 4, 4]               0.7803              0.0991              0.9828              0.4575                         0.8170                         0.4698
  [12, 12, 4, 5]               0.8105              0.0719              0.8409              0.5031                         0.8088                         0.4543
  [12, 12, 4, 6]               0.8351              0.0568              0.8405              0.5575                         0.8136                         0.4425
  [12, 12, 4, 7]               0.8575              0.0427              0.8367              1.0000                         0.8090                         0.4460
 [12, 12, 4, 10]               0.9110              0.0326              0.8369              0.6808                         0.8052                         0.3978
 [12, 12, 4, 11]               0.9540              0.0361              0.8388              0.6699                         0.8012                         0.4021
  [12, 12, 5, 5]               0.8113              0.0236              0.9907              0.5531                         0.8134                         0.4469
  [12, 12, 5, 6]               0.8455              0.0145              0.8397              1.0000                         0.8013                         0.4320
  [12, 12, 5, 7]               0.8670              0.0094              0.8439              0.8357                         0.8067                         0.4379
 [12, 12, 5, 10]               0.9077              0.0082              0.8445              0.7138                         0.8010                         0.3940
 [12, 12, 5, 11]               0.9556              0.0070              0.8423              0.7143                         0.8071                         0.3964
  [12, 12, 6, 6]               0.8442              0.0045              0.9899              0.8281                         0.8170                         0.4335
  [12, 12, 6, 7]               0.8780              0.0018              0.8407              0.5962                         0.8035                         0.4286
 [12, 12, 6, 10]               0.9134              0.0011              0.8402              0.7519                         0.8039                         0.3872
 [12, 12, 6, 11]               0.9670              0.0005              0.8442              0.7431                         0.8046                         0.3929
